resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year
23598,979,807,4,27,12,17,17,17,0.0,67,\N,\N,61,8,1:21.611,193.253,23,2017
23599,979,814,3,40,19,\N,R,18,0.0,60,\N,\N,49,17,1:23.242,189.466,44,2017
23600,979,154,210,8,14,\N,R,19,0.0,20,\N,\N,19,19,1:24.702,186.201,61,2017
23601,979,817,9,3,6,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2017
23602,980,1,131,44,1,1,1,1,25.0,44,1:24:42.820,5082820,35,2,1:46.603,236.526,1,2017
23603,980,20,6,5,2,2,2,2,18.0,44,+2.358,5085178,41,1,1:46.577,236.583,1,2017
23604,980,817,9,3,6,3,3,3,15.0,44,+10.791,5093611,44,3,1:47.549,234.445,1,2017
23605,980,8,6,7,4,4,4,4,12.0,44,+14.471,5097291,36,5,1:47.730,234.051,1,2017
23606,980,822,131,77,3,5,5,5,10.0,44,+16.456,5099276,37,4,1:47.721,234.071,1,2017
23607,980,807,4,27,7,6,6,6,8.0,44,+28.087,5110907,39,7,1:48.922,231.490,1,2017
23608,980,154,210,8,11,7,7,7,6.0,44,+31.553,5114373,37,8,1:49.087,231.140,1,2017
23609,980,13,3,19,16,8,8,8,4.0,44,+36.649,5119469,37,11,1:49.637,229.980,1,2017
23610,980,839,10,31,9,9,9,9,2.0,44,+38.154,5120974,37,14,1:49.721,229.804,1,2017
23611,980,832,5,55,13,10,10,10,1.0,44,+39.447,5122267,39,13,1:49.709,229.829,1,2017
23612,980,840,3,18,15,11,11,11,0.0,44,+48.999,5131819,41,16,1:50.543,228.095,1,2017
23613,980,826,5,26,19,12,12,12,0.0,44,+49.940,5132760,39,12,1:49.708,229.831,1,2017
23614,980,835,4,30,14,13,13,13,0.0,44,+53.239,5136059,44,10,1:49.283,230.725,1,2017
23615,980,838,1,2,20,14,14,14,0.0,44,+57.078,5139898,44,15,1:49.907,229.415,1,2017
23616,980,825,210,20,12,15,15,15,0.0,44,+1:07.262,5150082,36,9,1:49.126,231.057,1,2017
23617,980,828,15,9,17,16,16,16,0.0,44,+1:09.711,5152531,25,17,1:50.775,227.618,1,2017
23618,980,815,10,11,8,17,17,17,0.0,42,\N,\N,27,6,1:48.300,232.819,6,2017
23619,980,4,1,14,10,\N,R,18,0.0,25,\N,\N,12,19,1:51.720,225.692,5,2017
23620,980,830,9,33,5,\N,R,19,0.0,7,\N,\N,5,18,1:51.022,227.111,5,2017
23621,980,836,15,94,18,\N,R,20,0.0,2,\N,\N,\N,0,\N,\N,4,2017
23622,981,1,131,44,1,1,1,1,25.0,53,1:15:32.312,4532312,50,2,1:23.488,249.793,1,2017
23623,981,822,131,77,4,2,2,2,18.0,53,+4.471,4536783,53,3,1:23.488,249.095,1,2017
23624,981,20,6,5,6,3,3,3,15.0,53,+36.317,4568629,51,4,1:23.897,248.576,1,2017
23625,981,817,9,3,16,4,4,4,12.0,53,+40.335,4572647,49,1,1:23.361,250.174,1,2017
23626,981,8,6,7,5,5,5,5,10.0,53,+1:00.082,4592394,43,8,1:25.054,245.194,1,2017
23627,981,839,10,31,3,6,6,6,8.0,53,+1:11.528,4603840,53,11,1:25.054,243.482,1,2017
23628,981,840,3,18,2,7,7,7,6.0,53,+1:14.156,4606468,51,10,1:25.625,243.559,1,2017
23629,981,13,3,19,7,8,8,8,4.0,53,+1:14.834,4607146,30,9,1:25.477,243.981,1,2017
23630,981,815,10,11,10,9,9,9,2.0,53,+1:15.276,4607588,48,6,1:24.968,245.442,1,2017
23631,981,830,9,33,13,10,10,10,1.0,52,\N,\N,48,5,1:24.351,247.238,11,2017
23632,981,825,210,20,9,11,11,11,0.0,52,\N,\N,48,15,1:26.037,242.393,11,2017
23633,981,826,5,26,8,12,12,12,0.0,52,\N,\N,43,14,1:25.894,242.796,11,2017
23634,981,807,4,27,14,13,13,13,0.0,52,\N,\N,46,16,1:26.131,242.128,11,2017
23635,981,832,5,55,15,14,14,14,0.0,52,\N,\N,46,17,1:26.210,241.906,11,2017
23636,981,154,210,8,20,15,15,15,0.0,52,\N,\N,48,7,1:25.020,245.292,11,2017
23637,981,836,15,94,12,16,16,16,0.0,51,\N,\N,47,18,1:26.547,240.965,12,2017
23638,981,4,1,14,19,17,17,17,0.0,50,\N,\N,44,13,1:25.871,242.861,6,2017
23639,981,828,15,9,11,18,18,18,0.0,49,\N,\N,20,20,1:27.663,237.897,6,2017
23640,981,838,1,2,18,\N,R,19,0.0,33,\N,\N,30,19,1:26.912,239.953,5,2017
23641,981,835,4,30,17,\N,R,20,0.0,29,\N,\N,27,12,1:25.752,243.198,5,2017
23642,982,1,131,44,5,1,1,1,25.0,58,2:03:23.544,7403544,55,1,1:45.008,173.643,1,2017
23643,982,817,9,3,3,2,2,2,18.0,58,+4.507,7408051,57,2,1:45.301,173.160,1,2017
23644,982,822,131,77,6,3,3,3,15.0,58,+8.800,7412344,54,3,1:45.405,172.989,1,2017
23645,982,832,5,55,10,4,4,4,12.0,58,+22.822,7426366,52,4,1:46.537,171.151,1,2017
23646,982,815,10,11,12,5,5,5,10.0,58,+25.359,7428903,52,7,1:46.731,170.840,1,2017
23647,982,835,4,30,11,6,6,6,8.0,58,+27.259,7430803,52,5,1:46.722,170.855,1,2017
23648,982,838,1,2,9,7,7,7,6.0,58,+30.388,7433932,57,6,1:46.722,170.855,1,2017
23649,982,840,3,18,18,8,8,8,4.0,58,+41.696,7445240,55,9,1:47.512,169.599,1,2017
23650,982,154,210,8,15,9,9,9,2.0,58,+43.282,7446826,54,11,1:47.637,169.402,1,2017
23651,982,839,10,31,14,10,10,10,1.0,58,+44.795,7448339,52,12,1:47.677,169.339,1,2017
23652,982,13,3,19,17,11,11,11,0.0,58,+46.536,7450080,58,8,1:47.055,170.323,1,2017
23653,982,836,15,94,19,12,12,12,0.0,56,\N,\N,56,14,1:49.061,167.190,12,2017
23654,982,825,210,20,16,\N,R,13,0.0,50,\N,\N,44,10,1:47.585,169.484,5,2017
23655,982,807,4,27,7,\N,R,14,0.0,48,\N,\N,37,13,1:48.011,168.816,5,2017
23656,982,828,15,9,20,\N,R,15,0.0,35,\N,\N,35,15,1:52.496,162.085,3,2017
23657,982,826,5,26,13,\N,R,16,0.0,10,\N,\N,10,16,2:10.512,139.711,3,2017
23658,982,4,1,14,8,\N,R,17,0.0,8,\N,\N,6,17,2:13.579,136.503,130,2017
23659,982,20,6,5,1,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23660,982,830,9,33,2,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23661,982,8,6,7,4,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23662,983,830,9,33,3,1,1,1,25.0,56,1:30:01.290,5401290,50,4,1:34.467,211.235,1,2017
23663,983,1,131,44,1,2,2,2,18.0,56,+12.770,5414060,48,3,1:34.452,211.269,1,2017
23664,983,817,9,3,4,3,3,3,15.0,56,+22.519,5423809,55,5,1:34.770,210.560,1,2017
23665,983,20,6,5,20,4,4,4,12.0,56,+37.362,5438652,41,1,1:34.080,212.104,1,2017
23666,983,822,131,77,5,5,5,5,10.0,56,+56.021,5457311,44,6,1:35.284,209.424,1,2017
23667,983,815,10,11,9,6,6,6,8.0,56,+1:18.630,5479920,32,7,1:35.591,208.751,1,2017
23668,983,838,1,2,7,7,7,7,6.0,55,\N,\N,49,9,1:35.931,208.012,11,2017
23669,983,840,3,18,13,8,8,8,4.0,55,\N,\N,46,12,1:36.627,206.513,11,2017
23670,983,13,3,19,11,9,9,9,2.0,55,\N,\N,44,14,1:36.944,205.838,11,2017
23671,983,839,10,31,6,10,10,10,1.0,55,\N,\N,36,15,1:37.075,205.560,11,2017
23672,983,4,1,14,10,11,11,11,0.0,55,\N,\N,11,11,1:36.501,206.783,11,2017
23673,983,825,210,20,17,12,12,12,0.0,55,\N,\N,46,18,1:37.192,205.313,11,2017
23674,983,154,210,8,16,13,13,13,0.0,55,\N,\N,49,8,1:35.796,208.305,11,2017
23675,983,842,5,10,15,14,14,14,0.0,55,\N,\N,45,16,1:37.170,205.359,11,2017
23676,983,835,4,30,12,15,15,15,0.0,55,\N,\N,45,17,1:37.186,205.325,11,2017
23677,983,807,4,27,8,16,16,16,0.0,55,\N,\N,52,2,1:34.266,211.686,11,2017
23678,983,836,15,94,18,17,17,17,0.0,55,\N,\N,53,10,1:36.395,207.010,11,2017
23679,983,828,15,9,19,18,18,18,0.0,54,\N,\N,54,13,1:36.630,206.507,12,2017
23680,983,832,5,55,14,\N,R,19,0.0,29,\N,\N,27,19,1:38.123,203.365,5,2017
23681,983,8,6,7,0,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,84,2017
23682,984,1,131,44,1,1,1,1,25.0,53,1:27:31.194,5251194,43,6,1:33.780,222.917,1,2017
23683,984,830,9,33,4,2,2,2,18.0,53,+1.211,5252405,51,5,1:33.730,223.036,1,2017
23684,984,817,9,3,3,3,3,3,15.0,53,+9.679,5260873,52,3,1:33.694,223.122,1,2017
23685,984,822,131,77,6,4,4,4,12.0,53,+10.580,5261774,50,1,1:33.144,224.439,1,2017
23686,984,8,6,7,10,5,5,5,10.0,53,+32.622,5283816,50,2,1:33.175,224.364,1,2017
23687,984,839,10,31,5,6,6,6,8.0,53,+1:07.788,5318982,50,11,1:34.843,220.419,1,2017
23688,984,815,10,11,7,7,7,7,6.0,53,+1:11.424,5322618,23,10,1:34.744,220.649,1,2017
23689,984,825,210,20,12,8,8,8,4.0,53,+1:28.953,5340147,50,13,1:35.338,219.274,1,2017
23690,984,154,210,8,13,9,9,9,2.0,53,+1:29.883,5341077,50,14,1:35.347,219.253,1,2017
23691,984,13,3,19,8,10,10,10,1.0,52,\N,\N,50,16,1:35.943,217.891,11,2017
23692,984,4,1,14,20,11,11,11,0.0,52,\N,\N,45,12,1:35.111,219.797,11,2017
23693,984,835,4,30,18,12,12,12,0.0,52,\N,\N,50,7,1:34.095,222.171,11,2017
23694,984,842,5,10,14,13,13,13,0.0,52,\N,\N,45,8,1:34.533,221.141,11,2017
23695,984,838,1,2,9,14,14,14,0.0,52,\N,\N,49,4,1:33.724,223.050,11,2017
23696,984,836,15,94,17,15,15,15,0.0,51,\N,\N,27,17,1:36.430,216.791,12,2017
23697,984,840,3,18,15,\N,R,16,0.0,45,\N,\N,37,9,1:34.548,221.106,36,2017
23698,984,807,4,27,11,\N,R,17,0.0,40,\N,\N,28,15,1:35.883,218.028,33,2017
23699,984,828,15,9,16,\N,R,18,0.0,7,\N,\N,7,18,1:38.596,212.028,3,2017
23700,984,20,6,5,2,\N,R,19,0.0,4,\N,\N,2,19,2:06.457,165.314,105,2017
23701,984,832,5,55,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23702,985,1,131,44,1,1,1,1,25.0,56,1:33:50.991,5630991,48,5,1:38.776,200.927,1,2017
23703,985,20,6,5,2,2,2,2,18.0,56,+10.143,5641134,42,6,1:38.809,200.860,1,2017
23704,985,8,6,7,5,3,3,3,15.0,56,+15.779,5646770,51,1,1:37.766,203.003,1,2017
23705,985,830,9,33,16,4,4,4,12.0,56,+16.768,5647759,39,4,1:38.060,202.394,1,2017
23706,985,822,131,77,3,5,5,5,10.0,56,+34.967,5665958,54,2,1:37.767,203.001,1,2017
23707,985,839,10,31,6,6,6,6,8.0,56,+1:30.980,5721971,53,13,1:40.499,197.482,1,2017
23708,985,832,4,55,7,7,7,7,6.0,56,+1:32.944,5723935,43,12,1:40.462,197.555,1,2017
23709,985,815,10,11,9,8,8,8,4.0,55,\N,\N,14,14,1:40.851,196.793,11,2017
23710,985,13,3,19,10,9,9,9,2.0,55,\N,\N,36,10,1:40.131,198.208,11,2017
23711,985,826,5,26,11,10,10,10,1.0,55,\N,\N,19,15,1:40.971,196.559,11,2017
23712,985,840,3,18,15,11,11,11,0.0,55,\N,\N,38,7,1:39.666,199.133,11,2017
23713,985,838,1,2,20,12,12,12,0.0,55,\N,\N,27,11,1:40.349,197.777,11,2017
23714,985,843,5,39,19,13,13,13,0.0,55,\N,\N,47,8,1:39.979,198.509,11,2017
23715,985,154,210,8,12,14,14,14,0.0,55,\N,\N,36,17,1:41.259,196.000,11,2017
23716,985,828,15,9,13,15,15,15,0.0,55,\N,\N,42,16,1:41.041,196.423,11,2017
23717,985,825,210,20,17,16,16,16,0.0,55,\N,\N,51,3,1:37.893,202.739,11,2017
23718,985,4,1,14,8,\N,R,17,0.0,24,\N,\N,21,18,1:41.537,195.463,5,2017
23719,985,817,9,3,4,\N,R,18,0.0,14,\N,\N,14,9,1:40.102,198.265,5,2017
23720,985,836,15,94,14,\N,R,19,0.0,5,\N,\N,2,20,1:47.073,185.357,4,2017
23721,985,807,4,27,18,\N,R,20,0.0,3,\N,\N,2,19,1:44.270,190.340,5,2017
23722,986,830,9,33,2,1,1,1,25.0,71,1:36:26.552,5786552,65,2,1:18.892,196.400,1,2017
23723,986,822,131,77,4,2,2,2,18.0,71,+19.678,5806230,70,3,1:19.374,195.207,1,2017
23724,986,8,6,7,5,3,3,3,15.0,71,+54.007,5840559,59,6,1:20.054,193.549,1,2017
23725,986,20,6,5,1,4,4,4,12.0,71,+1:10.078,5856630,68,1,1:18.785,196.666,1,2017
23726,986,839,10,31,6,5,5,5,10.0,70,\N,\N,67,9,1:20.946,191.416,11,2017
23727,986,840,3,18,11,6,6,6,8.0,70,\N,\N,53,12,1:21.062,191.142,11,2017
23728,986,815,10,11,9,7,7,7,6.0,70,\N,\N,54,4,1:19.929,193.852,11,2017
23729,986,825,210,20,14,8,8,8,4.0,70,\N,\N,68,14,1:21.214,190.784,11,2017
23730,986,1,131,44,3,9,9,9,2.0,70,\N,\N,69,5,1:19.945,193.813,11,2017
23731,986,4,1,14,18,10,10,10,1.0,70,\N,\N,50,11,1:21.014,191.255,11,2017
23732,986,13,3,19,10,11,11,11,0.0,70,\N,\N,55,13,1:21.136,190.968,11,2017
23733,986,838,1,2,19,12,12,12,0.0,70,\N,\N,66,10,1:20.972,191.355,11,2017
23734,986,842,5,10,20,13,13,13,0.0,70,\N,\N,70,8,1:20.859,191.622,11,2017
23735,986,836,15,94,13,14,14,14,0.0,69,\N,\N,56,16,1:21.638,189.793,12,2017
23736,986,154,210,8,15,15,15,15,0.0,69,\N,\N,64,7,1:20.345,192.848,12,2017
23737,986,832,4,55,8,\N,R,16,0.0,59,\N,\N,34,15,1:21.360,190.442,5,2017
23738,986,828,15,9,12,\N,R,17,0.0,55,\N,\N,54,17,1:21.686,189.682,5,2017
23739,986,843,5,28,17,\N,R,18,0.0,30,\N,\N,28,19,1:22.572,187.647,5,2017
23740,986,807,4,27,7,\N,R,19,0.0,24,\N,\N,18,18,1:21.691,189.670,10,2017
23741,986,817,9,3,16,\N,R,20,0.0,5,\N,\N,4,20,1:22.789,187.155,5,2017
23742,987,20,6,5,2,1,1,1,25.0,71,1:31:26.262,5486262,63,7,1:12.539,213.849,1,2017
23743,987,822,131,77,1,2,2,2,18.0,71,+2.762,5489024,58,5,1:12.466,214.064,1,2017
23744,987,8,6,7,3,3,3,3,15.0,71,+4.600,5490862,61,6,1:12.492,213.987,1,2017
23745,987,1,131,44,20,4,4,4,12.0,71,+5.468,5491730,63,2,1:11.845,215.914,1,2017
23746,987,830,9,33,4,5,5,5,10.0,71,+32.940,5519202,64,1,1:11.044,218.349,1,2017
23747,987,817,9,3,14,6,6,6,8.0,71,+48.691,5534953,71,4,1:12.029,215.363,1,2017
23748,987,13,3,19,9,7,7,7,6.0,71,+1:08.882,5555144,60,11,1:13.452,211.190,1,2017
23749,987,4,1,14,6,8,8,8,4.0,71,+1:09.363,5555625,57,10,1:13.451,211.193,1,2017
23750,987,815,10,11,5,9,9,9,2.0,71,+1:09.500,5555762,61,8,1:13.052,212.347,1,2017
23751,987,807,4,27,7,10,10,10,1.0,70,\N,\N,57,15,1:13.758,210.314,11,2017
23752,987,832,4,55,8,11,11,11,0.0,70,\N,\N,67,13,1:13.625,210.694,11,2017
23753,987,842,5,10,19,12,12,12,0.0,70,\N,\N,61,9,1:13.323,211.562,11,2017
23754,987,828,15,9,17,13,13,13,0.0,70,\N,\N,70,14,1:13.666,210.577,11,2017
23755,987,836,15,94,15,14,14,14,0.0,70,\N,\N,60,17,1:14.812,207.351,11,2017
23756,987,154,210,8,11,15,15,15,0.0,69,\N,\N,66,12,1:13.532,210.961,12,2017
23757,987,840,3,18,16,16,16,16,0.0,69,\N,\N,69,3,1:11.862,215.863,12,2017
23758,987,843,5,28,18,\N,R,17,0.0,40,\N,\N,29,16,1:14.658,207.779,5,2017
23759,987,839,10,31,10,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23760,987,838,1,2,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23761,987,825,210,20,13,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,2017
23762,988,822,131,77,1,1,1,1,25.0,55,1:34:14.062,5654062,52,1,1:40.650,198.652,1,2017
23763,988,1,131,44,2,2,2,2,18.0,55,+3.899,5657961,51,3,1:41.473,197.041,1,2017
23764,988,20,6,5,3,3,3,3,15.0,55,+19.330,5673392,5,2,1:40.770,198.416,1,2017
23765,988,8,6,7,5,4,4,4,12.0,55,+45.386,5699448,53,7,1:42.338,195.376,1,2017
23766,988,830,9,33,6,5,5,5,10.0,55,+46.269,5700331,43,5,1:42.028,195.969,1,2017
23767,988,807,4,27,7,6,6,6,8.0,55,+1:25.713,5739775,53,8,1:42.376,195.303,1,2017
23768,988,815,10,11,8,7,7,7,6.0,55,+1:32.062,5746124,52,11,1:42.689,194.708,1,2017
23769,988,839,10,31,9,8,8,8,4.0,55,+1:38.911,5752973,47,10,1:42.609,194.860,1,2017
23770,988,4,1,14,11,9,9,9,2.0,54,\N,\N,26,4,1:43.378,193.410,11,2017
23771,988,13,3,19,10,10,10,10,1.0,54,\N,\N,45,13,1:43.026,194.071,11,2017
23772,988,154,210,8,16,11,11,11,0.0,54,\N,\N,51,9,1:42.437,195.187,11,2017
23773,988,838,1,2,13,12,12,12,0.0,54,\N,\N,50,20,1:43.986,192.279,11,2017
23774,988,825,210,20,14,13,13,13,0.0,54,\N,\N,50,19,1:43.928,192.387,11,2017
23775,988,836,15,94,18,14,14,14,0.0,54,\N,\N,50,17,1:43.867,192.500,11,2017
23776,988,843,5,28,20,15,15,15,0.0,54,\N,\N,52,18,1:43.897,192.444,11,2017
23777,988,842,5,10,17,16,16,16,0.0,54,\N,\N,33,16,1:43.844,192.542,11,2017
23778,988,828,15,9,19,17,17,17,0.0,54,\N,\N,36,15,1:43.567,193.057,11,2017
23779,988,840,3,18,15,18,18,18,0.0,54,\N,\N,52,6,1:42.324,195.402,11,2017
23780,988,832,4,55,12,\N,R,19,0.0,31,\N,\N,26,14,1:43.378,193.410,36,2017
23781,988,817,9,3,4,\N,R,20,0.0,20,\N,\N,13,12,1:42.757,194.579,9,2017
23782,989,20,6,5,3,1,1,1,25.0,58,1:29:33.283,5373283,53,4,1:26.469,220.782,1,2018
23783,989,1,131,44,1,2,2,2,18.0,58,+5.036,5378319,50,3,1:26.444,220.845,1,2018
23784,989,8,6,7,2,3,3,3,15.0,58,+6.309,5379592,57,2,1:26.373,221.027,1,2018
23785,989,817,9,3,8,4,4,4,12.0,58,+7.069,5380352,54,1,1:25.945,222.128,1,2018
23786,989,4,1,14,10,5,5,5,10.0,58,+27.886,5401169,57,7,1:26.978,219.489,1,2018
23787,989,830,9,33,4,6,6,6,8.0,58,+28.945,5402228,54,5,1:26.880,219.737,1,2018
23788,989,807,4,27,7,7,7,7,6.0,58,+32.671,5405954,57,9,1:27.081,219.230,1,2018
23789,989,822,131,77,15,8,8,8,4.0,58,+34.339,5407622,54,8,1:27.019,219.386,1,2018
23790,989,838,1,2,11,9,9,9,2.0,58,+34.921,5408204,57,6,1:26.958,219.540,1,2018
23791,989,832,4,55,9,10,10,10,1.0,58,+45.722,5419005,51,12,1:27.944,217.079,1,2018
23792,989,815,10,11,12,11,11,11,0.0,58,+46.817,5420100,51,11,1:27.633,217.849,1,2018
23793,989,839,10,31,14,12,12,12,0.0,58,+1:00.278,5433561,57,10,1:27.600,217.931,1,2018
23794,989,844,15,16,18,13,13,13,0.0,58,+1:15.759,5449042,56,15,1:28.759,215.085,1,2018
23795,989,840,3,18,13,14,14,14,0.0,58,+1:18.288,5451571,55,14,1:28.511,215.688,1,2018
23796,989,843,5,28,16,15,15,15,0.0,57,\N,\N,57,13,1:28.176,216.507,11,2018
23797,989,154,210,8,6,\N,R,16,0.0,24,\N,\N,23,16,1:28.805,214.974,36,2018
23798,989,825,210,20,5,\N,R,17,0.0,22,\N,\N,21,17,1:29.534,213.224,36,2018
23799,989,842,5,10,20,\N,R,18,0.0,13,\N,\N,13,18,1:30.649,210.601,5,2018
23800,989,828,15,9,17,\N,R,19,0.0,5,\N,\N,4,19,1:32.210,207.036,38,2018
23801,989,845,3,35,19,\N,R,20,0.0,4,\N,\N,3,20,1:32.573,206.224,23,2018
23802,990,20,6,5,1,1,1,1,25.0,57,1:32:01.940,5521940,21,7,1:34.453,206.274,1,2018
23803,990,822,131,77,3,2,2,2,18.0,57,+0.699,5522639,22,1,1:33.740,207.842,1,2018
23804,990,1,131,44,9,3,3,3,15.0,57,+6.512,5528452,51,2,1:33.953,207.371,1,2018
23805,990,842,5,10,5,4,4,4,12.0,57,+1:02.234,5584174,46,11,1:34.863,205.382,1,2018
23806,990,825,210,20,6,5,5,5,10.0,57,+1:15.046,5596986,29,5,1:34.327,206.549,1,2018
23807,990,807,4,27,7,6,6,6,8.0,57,+1:39.024,5620964,50,9,1:34.667,205.807,1,2018
23808,990,4,1,14,13,7,7,7,6.0,56,\N,\N,47,4,1:34.168,206.898,11,2018
23809,990,838,1,2,14,8,8,8,4.0,56,\N,\N,30,16,1:35.131,204.803,11,2018
23810,990,828,15,9,17,9,9,9,2.0,56,\N,\N,26,15,1:35.093,204.885,11,2018
23811,990,839,10,31,8,10,10,10,1.0,56,\N,\N,38,12,1:35.043,204.993,11,2018
23812,990,832,4,55,10,11,11,11,0.0,56,\N,\N,35,18,1:35.535,203.937,11,2018
23813,990,844,15,16,19,12,12,12,0.0,56,\N,\N,35,14,1:35.075,204.924,11,2018
23814,990,154,210,8,16,13,13,13,0.0,56,\N,\N,44,10,1:34.689,205.759,11,2018
23815,990,840,3,18,20,14,14,14,0.0,56,\N,\N,40,13,1:35.058,204.961,11,2018
23816,990,845,3,35,18,15,15,15,0.0,56,\N,\N,47,3,1:34.053,207.151,11,2018
23817,990,815,10,11,12,16,16,16,0.0,56,\N,\N,32,17,1:35.266,204.513,11,2018
23818,990,843,5,28,11,17,17,17,0.0,56,\N,\N,42,8,1:34.563,206.034,11,2018
23819,990,8,6,7,2,\N,R,18,0.0,35,\N,\N,22,6,1:34.337,206.527,36,2018
23820,990,830,9,33,15,\N,R,19,0.0,3,\N,\N,\N,0,\N,\N,29,2018
23821,990,817,9,3,4,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,10,2018
23822,991,817,9,3,6,1,1,1,25.0,56,1:35:36.380,5736380,55,1,1:35.785,204.871,1,2018
23823,991,822,131,77,3,2,2,2,18.0,56,+8.894,5745274,50,6,1:36.987,202.332,1,2018
23824,991,8,6,7,2,3,3,3,15.0,56,+9.637,5746017,48,3,1:36.456,203.446,1,2018
23825,991,1,131,44,4,4,4,4,12.0,56,+16.985,5753365,20,4,1:36.878,202.559,1,2018
23826,991,830,9,33,5,5,5,5,10.0,56,+20.436,5756816,50,2,1:36.206,203.974,1,2018
23827,991,807,4,27,7,6,6,6,8.0,56,+21.052,5757432,56,5,1:36.881,202.553,1,2018
23828,991,4,1,14,13,7,7,7,6.0,56,+30.639,5767019,56,7,1:37.234,201.818,1,2018
23829,991,20,6,5,1,8,8,8,4.0,56,+35.286,5771666,24,9,1:37.479,201.311,1,2018
23830,991,832,4,55,9,9,9,9,2.0,56,+35.763,5772143,54,11,1:37.754,200.744,1,2018
23831,991,825,210,20,11,10,10,10,1.0,56,+39.594,5775974,54,14,1:38.152,199.930,1,2018
23832,991,839,10,31,12,11,11,11,0.0,56,+44.050,5780430,47,12,1:37.985,200.271,1,2018
23833,991,815,10,11,8,12,12,12,0.0,56,+44.725,5781105,54,10,1:37.673,200.911,1,2018
23834,991,838,1,2,14,13,13,13,0.0,56,+49.373,5785753,54,13,1:38.137,199.961,1,2018
23835,991,840,3,18,18,14,14,14,0.0,56,+55.490,5791870,54,17,1:38.500,199.224,1,2018
23836,991,845,3,35,16,15,15,15,0.0,56,+58.241,5794621,47,18,1:38.624,198.973,1,2018
23837,991,828,15,9,20,16,16,16,0.0,56,+1:02.604,5798984,52,16,1:38.386,199.455,1,2018
23838,991,154,210,8,10,17,17,17,0.0,56,+1:05.296,5801676,51,8,1:37.410,201.453,1,2018
23839,991,842,5,10,17,18,18,18,0.0,56,+1:06.330,5802710,54,15,1:38.367,199.493,1,2018
23840,991,844,15,16,19,19,19,19,0.0,56,+1:22.575,5818955,23,19,1:38.808,198.603,1,2018
23841,991,843,5,28,15,20,20,20,0.0,51,\N,\N,50,20,1:39.376,197.468,130,2018
23842,992,1,131,44,2,1,1,1,25.0,51,1:43:44.291,6224291,35,2,1:45.412,205.012,1,2018
23843,992,8,6,7,6,2,2,2,18.0,51,+2.460,6226751,50,7,1:46.523,202.874,1,2018
23844,992,815,10,11,8,3,3,3,15.0,51,+4.024,6228315,51,6,1:46.206,203.480,1,2018
23845,992,20,6,5,1,4,4,4,12.0,51,+5.329,6229620,38,4,1:45.530,204.783,1,2018
23846,992,832,4,55,9,5,5,5,10.0,51,+7.515,6231806,50,9,1:46.856,202.242,1,2018
23847,992,844,15,16,13,6,6,6,8.0,51,+9.158,6233449,31,11,1:47.403,201.212,1,2018
23848,992,4,1,14,12,7,7,7,6.0,51,+10.931,6235222,32,12,1:47.449,201.126,1,2018
23849,992,840,3,18,10,8,8,8,4.0,51,+12.546,6236837,50,8,1:46.815,202.319,1,2018
23850,992,838,1,2,16,9,9,9,2.0,51,+14.152,6238443,50,13,1:47.666,200.720,1,2018
23851,992,843,5,28,19,10,10,10,1.0,51,+18.030,6242321,51,17,1:48.288,199.567,1,2018
23852,992,828,15,9,18,11,11,11,0.0,51,+18.512,6242803,51,14,1:47.925,200.239,1,2018
23853,992,842,5,10,17,12,12,12,0.0,51,+24.720,6249011,38,15,1:48.035,200.035,1,2018
23854,992,825,210,20,15,13,13,13,0.0,51,+40.663,6264954,35,16,1:48.155,199.813,1,2018
23855,992,822,131,77,3,\N,R,14,0.0,48,\N,\N,37,1,1:45.149,205.525,29,2018
23856,992,154,210,8,20,\N,R,15,0.0,42,\N,\N,34,10,1:46.880,202.196,3,2018
23857,992,830,9,33,5,\N,R,16,0.0,39,\N,\N,31,5,1:45.771,204.316,4,2018
23858,992,817,9,3,4,\N,R,17,0.0,39,\N,\N,34,3,1:45.419,204.999,4,2018
23859,992,807,4,27,14,\N,R,18,0.0,10,\N,\N,10,18,1:48.867,198.506,3,2018
23860,992,839,10,31,7,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,2018
23861,992,845,3,35,11,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018
23862,993,1,131,44,1,1,1,1,25.0,66,1:35:29.972,5729972,64,3,1:19.133,211.770,1,2018
23863,993,822,131,77,2,2,2,2,18.0,66,+20.593,5750565,56,5,1:19.478,210.850,1,2018
23864,993,830,9,33,5,3,3,3,15.0,66,+26.873,5756845,62,4,1:19.422,210.999,1,2018
23865,993,20,6,5,3,4,4,4,12.0,66,+27.584,5757556,61,2,1:19.128,211.783,1,2018
